text,span1,label
"Right , just , she said she 's going to be head of department , it starts at ten OK , so she 'll be ahead of herself , then as she 'll be responsible for getting staff said she still has n't , got she said , little love","[11, 12]",1
"I mean where are they going , where are they going to get the extra money from er to pay for the old aged pensioners ' er eight pound rise ?","[28, 29]",0
"Well , hang on a minute I said if I 've got ta problem","[11, 12]",1
"And he said er , no , he said I did n't think I had he said , but now , he said I realized that how I , was forgetting er I 'd be talking and I 'd forget sort of what I was just talking about that split second .","[49, 50]",1
"Kessell ( 1988 ) describes a PC-based GIS called PREPLAN ( PRistine Environment Planning LANguage ) which is a natural area management , land-use planning and fire modelling system developed for the Australian National Parks and Wildlife Service , PREPLAN comprises four modules : a simple raster-based GIS ; a grid cell resource database ; a wide range of vegetation , fuel , fire behaviour , erosion and land-use models ; tabular , statistical and colour graphics output system .","[76, 77]",0
In this context it was the externality of British Afro-Caribbeans and Asians which was highlighted rather the racist institutions and processes which worked against blacks at all levels of society .,"[22, 23]",1
He said the NHS should address itself more to the needs of cancer patients so that they do not feel they have to go outside the system .,"[5, 6]",1
"It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as formula that may be rewritten in terms of the vector potential as follows : formula where C is the curve enclosing the surface .","[15, 16]",0
"And for three years , it earned its return , every month .","[3, 4]",0
I ca n't spoonful .,"[3, 4]",0
"This would , necessarily , ignore the fact that many criminals do not go to prison , and that , perhaps , people in prison are not always criminal .","[27, 28]",0
Almost a century later the new approach to punishment in the community outlined by the White Paper once again presents alcohol misuse as a key problem requiring community-based intervention .,"[6, 7]",1
"Only thus , only by pretending unreality , pretending this was a part he acted , could he go on , cross the wild , shaggy grass , go past the black-branched cedar tree , arrive at the porch set in its four Doric columns and insert his key in the lock .","[25, 26]",1
"However , significant resources are also being made available by the private sector where there is no immediate commercial gain : thus IBM UK Ltd has donated £3.5m. of computing equipment to UNEP and IBM in general is actively supporting other R&D which can be expected to facilitate ‘ sustainable development ’ : IBM Europe , for instance , has invested $16m. in its Bergen scientific centre to make it the focal point for the company 's environmental modelling and a centre for information on the environment and sustainable development .","[75, 76]",0
"Well I ca n't well I mean there 's an awful lot , I mean would , no , no matter which political party it is , they all make promises , but they do n't carry them all out .","[4, 5]",0
There was a hint of sadness now in Madame 's eyes but her mouth was set and determined .,"[17, 18]",1
‘ Was he an identical twin ? ’,"[4, 5]",0
"It was an excitement that matched my own , for I had never sailed the South Seas and I had long dreamed of that scatter of tiny , magically named islands strewn across one third of a globe .","[31, 32]",1
Paul will do as I say .,"[0, 1]",0
"Yeah , still Natalie to learn , the way , how I look at it .","[8, 9]",1
"The movement of dolphins around the barrier was observed , using electronic equipment to monitor sonar activity .","[16, 17]",1
You 're very ungrateful !,"[3, 4]",0
"It was in June 1911 that the first scenes of disorder were mounted in the House of Commons , led by Lord Hugh Cecil .","[8, 9]",1
"CRYSTALATE , the electronics product group , experienced a ‘ serious disappointment ’ in the second half and hence profits fell from £5.6million to £2.9million in the year to September .","[0, 1]",0
"Yeah , but it was a , it was also a it was a bit of a celebrity , I mean it was people , people were crushed around , bloody hell I mean","[14, 15]",1
Why should it be necessary to ‘ construct ’ a murder conviction out of this lesser intent ?,"[10, 11]",0
"The TV western seemed to fade into the sunset some time in the mid-1970s , victim of a narcissistic age that preferred to look at prosperous , smart-alecky or violent images of itself ( Dallas , Cheers , Miami Vice ) .","[5, 6]",1
"It did not help at all that upon arrival yesterday the royal couple instantly touched base in that comforting symbol of past British power , the Hong Kong and Shanghai Bank .","[14, 15]",1
"‘ Oh , indeed I did , ’ he said brightly , as though he merely indulged a rather dim child 's curiosity .","[15, 16]",0
See look !,"[1, 2]",0
"As a result , Mr Jacobs says , it cost nearly as much to make an episode of Paradise , with relatively unknown actors , as an episode of Dallas , with its big stars .","[33, 34]",1
"Daniel looked at the pink sky , the twisted trunks , the silvery leaves , the rhythmic earth streaked with yellow ochre , with pink , with pale blue , with red-brown .","[4, 5]",0
"Its architect had spent the war years with fellow Royal Academicians planning the orderly and spacious London of the future , free of smoke and industry .","[3, 4]",1
"He also used Law himself to impress editors who were on less familiar terms with Fraser , as with Marlowe of the Daily Mail , and Law took a direct interest in negotiations with the most difficult of all the Unionist editors , J. L. Garvin of the Observer .","[41, 42]",0
"He paused , reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance .","[4, 5]",0
Meanwhile the flood of letters of a very different sort from anxious Hong Kong citizens to this and every other newspaper office continues .,"[22, 23]",0
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God — for eternity is all around .","[45, 46]",1
Patrick you know where I would like to go and look at this thing we have to,"[10, 11]",1
"He had turned on her and said with cold savagery , ‘ For fuck 's sake , stop kicking me , will you ? ’","[2, 3]",1
"As a baby , she was fascinated by the Mothercare Catalogue , and so The Baby 's Catalogue , which documents the paraphernalia of the infant 's small world in minute detail , was born .","[15, 16]",0
He might then be open to bitter objections from many adults .,"[4, 5]",1
"And I believed they were capable of murdering my mother , I honestly believe they would have murdered my mother — that 's why I signed the statement . ’","[27, 28]",0
During the Intifada the people have been engaged in building the side walls .,"[12, 13]",1
Well I reckon she lived er a couple of years after the stroke Gordon .,"[7, 8]",1
And division is shared by .,"[3, 4]",1
"This not only provides flexibility in the use of man-power , it also improves communication .","[12, 13]",0
"The club owners , the casinos , and the multinational bookmakers knew which professional gamblers successfully played games that contained an element of skill — such as backgammon and poker- and they preferred to have nothing to do with them ; ideally , the house welcomed inexperienced , rich idiots .","[17, 18]",0
Cos you do n't always want it hot do you ?,"[5, 6]",0
"On the other hand , the independence of the Tariff Reform League was a positive advantage : after January 1913 the party supported the tariff policy but was not including them in its immediate programme , so that Central Office could continue to distribute tariff propaganda from the TRL without compromising party policy .","[43, 44]",1
That is what being a citizen involves .,"[6, 7]",1
"Steel-Maitland , Boraston , Jenkins and Fraser made up a team of experts , all of sufficient status to deal with politicians who might call into the office ; the work of the office was departmentalized for the first time and the heads of department brought together into a supervising board .","[42, 43]",1
"He was reaching-for the blue directory when Anne came back with Abigail in her arms , so Adam took her and carried her back to bed himself and tucked her in and kissed her .","[23, 24]",1
"Other British towns , Croydon and Southampton among them , are also considering modern tramways .","[12, 13]",1
"But erm the shop opposite er you know there 's the market and there 's a cake shop , opposite there by the shop , they 've got a sale there .","[16, 17]",0
"In fact many of the arthropods that inhabit the water column have large , globular eyes of this kind .","[15, 16]",0
"The point is that the traditional concepts of intention and recklessness do not , of themselves , appear to be sufficiently well focused to mark out those killings which are the most heinous .","[22, 23]",1
"The finales to both Acts are effectively concerts , the sort of agreeably naff rock'n'roll revival that might just about pass muster as a Capital Gold one-nighter down the Hammersmith Palais .","[21, 22]",1
"Just as Thomson transferred Stein 's literary abstraction to music , so these portraits unusually employ the painter 's technique of drawing the sitter from life : an ideal combination of Thomson 's habit of immediate response with an actual subject .","[23, 24]",1
Quite good actually .,"[0, 1]",0
"( Locke , 1968 , p. 181 )","[1, 2]",0
Does the ‘ grievous bodily harm ’ rule extend the definition of murder too far ?,"[7, 8]",1
"Even though some of the most dangerous and persistent toxins , including polychlorinated biphenyls , PCBs , are no longer manufactured , quantities of them still exist , and must be got rid of .","[0, 1]",0
"And I went down , I went somewhere else there was a few places I saw them so erm I said to , I said to Robert now you know those shirts , that shirt I bought you for Christmas ?","[29, 30]",0
The most advanced is a plan for five in the north of Scotland which will be funded by the Highlands and Islands Development Board and British Telecom .,"[5, 6]",1
Effectively the sequence is that the person in default is told what is wrong and is required to put it right .,"[2, 3]",0
The increased scale of operations also ushered in another fashion of the 1980s — new management structures .,"[14, 15]",1
"So that fits in quite well I could n't remember what I was doing on Monday but we said , sort of tentatively Monday would be probably quite a good day I think .","[2, 3]",1
All the other equations are all right but will not necessarily provide the simplest starting point for solving a given problem .,"[14, 15]",1
"Michael Heseltine ( 1987 , p. 138 ) has since claimed that ‘ we set a new objective : to make the inner cities places where people would want to live and work and where the private investor would be willing to put his money ’ .","[42, 43]",1
In this short space it is not possible to go into any depth on the nature of particular natural hazards but only to highlight those aspects relevant to GIS .,"[18, 19]",0
yeah .,"[0, 1]",0
"All was linked to the sense of a new departure , a "" new style "" , a "" new regime in politics "" and a new team at the helm : as well as a new leader , the party had by the middle of 1912 a new Chief Whip , Party Chairman , party treasurer , principal agent , press adviser , and an almost entirely new team of Whips and organizers .","[40, 41]",0
"The analyst is then forced on the defensive , explaining why new features can not be included because they are technically difficult or prohibitively expensive .","[4, 5]",1
"It was this group that radioed the warning of Operation Blue , the attack on Stalingrad that led to Hitler 's biggest wartime disaster on the Russian Front . ’","[21, 22]",1
"Surprisingly , fog is the third most important hazard in Europe after floods and volcanoes .","[0, 1]",0
Any substantive disagreement centred around the issue of what role social deprivation and unemployment had in bringing young people to protest violently on the streets .,"[3, 4]",1
"Even if lead levels in the atmosphere do not bother you , I am sure you will find the fact that unleaded petrol is 15p cheaper , and that diesel fuel boosts mpg by at least a third , most interesting .","[31, 32]",1
A government would provide the roof which would bring these walls together .,"[11, 12]",1
Virginia creeper needs to be clipped back from windows and hauled out of gutters .,"[6, 7]",1
The current status of the work of the Mexican painter Frida Kahlo is a dramatic example of this change .,"[14, 15]",1
"The theory is that its internal air pocket will ‘ bounce ’ back the dolphin 's sonar signal , regardless of the direction of approach .","[12, 13]",1
"PCBs are so difficult to destroy , that Rechem 's emission-monitoring systems are geared to detecting them on the grounds that if you destroy PCBs you destroy everything .","[11, 12]",0
"But no , his intuition had been accurate .","[7, 8]",1
I 'm taping all your conversations anyway,"[2, 3]",0
"in the ground , I 'll save you a couple if you like , you can plant two by yourself .","[6, 7]",1
He looks up to see her approaching .,"[6, 7]",0
But her mum I mean I know,"[6, 7]",0
"Miss Williams took him to meet the police Land Rover at the stable gate , a bone-thin , wiry woman in her late fifties , her expression sufficiently forbidding to prevent the parents , edging cars through the gate to collect children from the ten o'clock ride , from asking any questions .","[18, 19]",1
The DDI reminded them all of the secret police who had run East Germany with an iron fist .,"[17, 18]",1
"Well , maybe they do , but making any old noises is clearly not sufficient to enter the rationality stakes ; I must at least say something .","[16, 17]",1
But perhaps he would come by another route and then she would miss him .,"[1, 2]",0
"Allan Ahlberg says : ‘ In the past , a lot of children 's books seemed to be the work of talented illustrators whose pictures looked brilliant framed in a gallery , but when you tried to read the book , there was nothing there , because the words started as a coat-hanger to hang pictures on . ’","[54, 55]",1
"Mrs Carson , knowing how much was involved , had excused Ruth from all other duties until Anna 's bedtime hour .","[11, 12]",0
"It was within this kind of environment that chivalry flourished , that young men learned to identify , their vassalage towards their lord as a symbol of their honour , that they debated the relative merits of Roland 's and Oliver 's way of displaying loyalty ; and that they learned the finer points of jousting .","[40, 41]",0
"The trees had grown up beside it in the twenty-five years since the railway had closed , and the boy stopped every now and then to watch small birds hopping around the top branches .","[3, 4]",1
Party organization provided the easiest advances because it was the only area entirely under the party 's control .,"[11, 12]",1
"He certainly held deep convictions as to the absolute wrongness of the Liberal policies that he opposed , but at least a part of his apparent hostility was assumed for the occasion , a hard line that might secure a better compromise in the end .","[2, 3]",1
"The reason is , of course , that there are two kinds of electric charges and their effect usually cancels , so the small magnetic field has a chance of getting observed .","[30, 31]",0
"‘ If she took her poor child back to his father and gave her husband a second chance , she would n't need money . ’","[5, 6]",1
There are many continuities between 1980–1 and 1985 in relation to the common-sense images used in the press and television to cover the events .,"[13, 14]",1
Her work almost perfectly illustrates debates as to the nature of traditional exclusions of a woman 's art .,"[9, 10]",1
Many commented on lack of information about the range of facilities on offer .,"[8, 9]",1
Really ?,"[0, 1]",0
Unemployment is up another 17 per cent ; more houses and shops are boarded up ; burglaries and joyriding continue — and if there is less ram-raiding it is only because 50 or so of the hardest cases are still behind bars .,"[36, 37]",1
"In this chapter some of the ways in which palaeontologists determine the way fossil animals lived are described , reanimating the dead fragments to build up a living creature .","[6, 7]",1
"Both are presenting the great Russian warhorses , Boris Godunov and The Queen of Spades .","[2, 3]",1
"Even if lead levels in the atmosphere do not bother you , I am sure you will find the fact that unleaded petrol is 15p cheaper , and that diesel fuel boosts mpg by at least a third , most interesting .","[17, 18]",1
"Such data are crucial , either for assisting the emergency services to make assessments about resources they need to deploy in such events , or for high-quality estimates to be made of risk .","[12, 13]",1
I have offered many cows to pay this man 's family .,"[3, 4]",0
We 're going for a walk to .,"[5, 6]",0
"It will be a further challenge to Israel 's occupation , conceived in the image of earlier challenges of the Intifada .","[14, 15]",1
Interwoven with these images are subtler references to the metaphorical borderlines which separate Latin American culture from that of Europe and North America .,"[0, 1]",1
"Risking the dismay of circuit engineers some theoreticians do , in fact , refer to eqn ( 3.35 ) as Ohm 's law .","[13, 14]",1
Privacy is an important consideration .,"[4, 5]",0
"THE ARCHBISHOP of Canterbury , Dr Robert Runcie , exchanged a symbolic kiss of peace with Pope John Paul II yesterday at a mass attended by thousands in St Peter 's Square , Rome .","[3, 4]",0
"In 1983 the Home Secretary imposed restrictions on the release of persons serving life for murders of police- and prison-officers , terrorist killings , murder during robbery , and the sadistic or sexual murder of young children , fixing a minimum of twenty years ' imprisonment for these offenders .","[38, 39]",1
"But what about those conflicts that do not take place within such a constituted social system , such as conflictual bourgeois societies which can not be said to be unified , except , as Sartre suggests dismissively , by appeal to a lost paradise before the class struggle ?","[36, 37]",0
"Next to it is The Little Hall , dating from the fourteenth century , with its floorboards gleaming with the patina of age , low-beamed ceilings and a tiny , unruly , charming walled garden .","[8, 9]",0
"FROM this month , all new cars submitted for British type approval , the test which allows them to be legally sold in the UK , must be able to run on lead-free petrol .","[32, 33]",0
"For example , are we satisfied that the 600 deaths recorded as homicide are in fact more culpable than all , or even most , of the deaths recorded as accidents ?","[17, 18]",1
"He was aware of an almost imperceptible withdrawing , more emotional than physical , a small delicate gesture of self-containment .","[7, 8]",1
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,"[17, 18]",1
He quoted the Second Vatican Council : ‘ The task of giving an authentic interpretation of the Word of God … has been entrusted to the living teachting office of the Church alone .,"[32, 33]",1
"A few months ago even , this would have seemed improbable .","[9, 10]",0
"Like almost every other Poitevin town and village , St-Savinien has a sweet Romanesque church ; Melle , indeed has three .","[1, 2]",0
"‘ It is that hard , ’ he said ominously , and I thought of John Maggovertski 's sadness for a pretty girl who had whored herself to pay for the white powder .","[22, 23]",0
"Given the already appalling and growing rate of homelessness and lack of hostel facilities in London , when more people than ever will not only have to endure the freezing nights of the coming winter on the streets , but perhaps permanent homelessness , it was terrible to see the situation being exploited for a joke by your advertisement : ‘ Just the thing now the evenings are drawing in .","[34, 35]",0
"If there are small children in the equation , there will need to be a flat , soft area where they can fall off swings and climbing frames .","[7, 8]",1
"A dipper flew up from the burn as I emerged from the hut , his white breast flashing as he darted downstream .","[16, 17]",1
"The house that when he first saw it had seemed to float on a raft of golden mist , now lay in a wilderness , amidst ragged grass and straggling bushes and trees dead from the heat .","[16, 17]",1
"It turns out that our animal was able to see in almost every direction — upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body .","[21, 22]",0
"BTP 's enlarged specialist chemicals activities boosted turnover to £60.1million , from £44.8million , in the September half and profit rose to £9.6 million from £5.6 million , including an exceptional £3.1 million , from the Rizzi engineering sale in Italy .","[30, 31]",0
Well multiplication equation for this number line I would say is er I 've already told you that .,"[1, 2]",0
"Marxism is rigorously true if History is totalization ; it is not so any more if human history decomposes into a plurality of particular histories , or if , in any case , within the relationship of immanence that characterizes struggle , the negation of each adversary by the other is on principle detotalizing .","[46, 47]",1
It does not matter whether or not DRG makes sellotape or Basildon Bond — it 's of no consequence to anybody if somebody else makes them . ’,"[9, 10]",0
"Though Dr Runcie and his party could not take Holy Communion at the papal mass , he had earlier celebrated the eucharist at the Anglican church in Rome after three demonstrators rose from the congregation as he ascended the pulpit ; the visit has been dogged by protests from supporters of the Rev Ian Paisley .","[9, 10]",0
"Gus A were particularly prominent at 1118p , up 28p ahead of today 's interim figure .","[4, 5]",1
"True , the new Secretary of State for the Environment laid stress , from the outset , on the need for economic regeneration , and indicated his sympathy for the voluntary sector in the tackling of urban problems .","[31, 32]",1
"It argued that in talking about inner cities it was vital to think in terms not just of individuals , but of society ; that the multiple deprivations of the worst hit areas affected all the residents ; that the consequences included a pervasive sense of neglect and decay , a decline in community spirit , a low standard of neighbourhood facilities , and an increase in crime and vandalism ; and that , without government intervention , the future was one of reduced job opportunities , deteriorating housing , and a decline in public services .","[44, 45]",1
Gambling and drinking .,"[0, 1]",0
‘ Some needed reminding that we expected them to honour their word . ’,"[9, 10]",1
"At this point Sartre confronts the possibility that the whole project of the Critique , stated so confidently on its very first page — ‘ it must be proved that a negation of a negation can be an affirmation ’ ( I , 15 ) — may break down .","[2, 3]",1
‘ In which department ? ’,"[3, 4]",1
He 'd been used to having chars and minions running round him .,"[10, 11]",1
But she bridles at suggestions that the inclusion of two women — Mrs Gillian Shephard at the Department of Employment and herself — has excluded more able men from the Cabinet .,"[27, 28]",0
A sudden gust of rain dashed against the red bricks that were already stained in patches by water .,"[5, 6]",1
"The article concludes with an affirmation of the disciplined but non-punitive character of current probation work and argues that , to successfully protect the public and reintegrate offenders into the community , the probation officer 's employment of established social work knowledge , skills , and values is a strength not a weakness .","[27, 28]",0
"It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river .","[29, 30]",0
a little bit was n't it ?,"[1, 2]",1
"To name an object is to suppress three-quarters of the enjoyment of the poem , which is created by the gradual pleasure of apprehending it .","[20, 21]",1
Cos we would n't have wanted grandma to miss her train would we ?,"[8, 9]",1
"Men and women do not usually put their baser feelings and intentions into words , not even in the deep recesses of their own minds .","[20, 21]",1
"To summarise , these biological and psychological theories hold that the criminal is a particular type of person , apart from the rest of society and with a special predisposition toward criminal behaviour .","[17, 18]",0
Wants to be like Chamber of Horrors !,"[6, 7]",1
D' ya think so ?,"[2, 3]",0
"Can we not use GIS technology to construct ‘ risk mosaics ’ ( Zeigler et al. 1983 ) , at a variety of spatial scales , akin to Hewitt and Burton 's ‘ hazardousness ’ of a place ?","[3, 4]",0
"Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food , but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World , or to the socialists of Eastern Europe , in order to teach them the error of their ways .","[16, 17]",0
"‘ Is Frick one of these guys ? ’ asked the DDA , remembering the name picked up by Adam in New Orleans .","[15, 16]",0
"Expenditure on Central Office , district offices and the London office doubled from £32,466 in 1909–10 to $68,957 in 1913–14 ; the total expenditure of the party organization from central funds also doubled from $73,000 to over £150,000 .","[5, 6]",0
"But common sense may have been more important than learning in perceiving the vulnerability of most castles to — battering-rams and catapults ; for even in 1100 they were , as a rule , primitive structures .","[24, 25]",0
"They ought to have pocketed three points in the first half-hour but Tony Adams , a more threatening centre-forward on his forays than the current Alan Smith , missed the target with two headers and David Rocastle let Dave Beasant save a penalty , much as the stretch-version keeper had done for Wimbledon in the 1988 FA Cup final .","[48, 49]",1
"But the rule was confirmed by the Criminal Law Revision Committee in 1980 , on the ground that a defendant should not be left in peril of a homicide conviction indefinitely .","[4, 5]",0
"The Independent has learnt that 1,800 American Roman Catholic nuns wrote last winter to Dr Runcie , urging him to defy the Pope over the ordination of women .","[15, 16]",0
"First , they have to sell their present house , a two-bedroom cottage in the centre of the town .","[12, 13]",0
"More problematic is the way in which such a dislocation has led to the acceptance of her ‘ Mexicanness ’ as mere decoration of the essentially feminist themes of her work , thereby defusing a substantial part of the art described by Breton as a ‘ ribbon round a bomb ’ .","[46, 47]",1
"Sir George Robey 240 Seven Sisters Rd N4 ( 263 4581 ) Named after an old musical hero , located opposite the old Rainbow , the venerable old rock institution which is now home to a religious sect .","[15, 16]",0
"He pays tribute to his treatment at Gartree prison , he apologises to the bomb victims ' families that they have had to keep reminding them of their loss : ‘ But we had to fight for our freedom . ’","[7, 8]",0
"Most computer operators do not know or wish to know about the mechanisms , and in any case these are not accessible to vision and manipulation .","[23, 24]",0
"By his own account , Mr Tyson is thrifty and states quite proudly that neither he or his wife Rosie are a burden on any form of social or government support .","[25, 26]",1
"The mandatory penalty does indeed serve to mark out murder from other crimes , but whether the definition of murder is sufficiently refined to capture the worst killings , and only the worst killings , remains to be discussed below .","[22, 23]",1
"Of course , I know perfectly well why the Department of the Environment declines to list it .","[1, 2]",0
"This development , together with the availability of digital terrain models , will allow quite sophisticated flood forecasting models to be developed within a GIS framework .","[25, 26]",1
"They were challenging the ‘ pay now sue later ’ principle at Lloyd 's , which says names should pay cash calls first and fight them later .","[16, 17]",1
"He stopped on the embankment , shaking with cold and shock , to note the spot , then fled along the tractor paths , the dog running with him , to the stables where the ten o'clock children 's ride was in its closing stages .","[13, 14]",1
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions — the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .","[20, 21]",1
"Labour sought to turn the general election into a referendum on the NHS , asking voters for a mandate to reverse the changes .","[20, 21]",1
"I expect you need a chap you know well , someone you feel comfortable with , not these one-nighters . ’","[13, 14]",1
"We have data on some hazardous sites ( e.g. those regulated by CIMAH ) in the UK but a much more comprehensive approach should be adopted , especially if we are serious in the search for environmental associations with chronic diseases .","[21, 22]",0
"Allocation determines which arcs in the network will be allocated to a particular node or centre ; districting makes it possible to outline rapidly sets of polygons in order to define specific areas of interest ( districts ) and to summarize their characteristics ; routeing provides a minimum path algorithm through the network , the arcs of which can be assigned weights according to road conditions , road capacity and so on .","[48, 49]",0
"Expenditure on Central Office , district offices and the London office doubled from £32,466 in 1909–10 to $68,957 in 1913–14 ; the total expenditure of the party organization from central funds also doubled from $73,000 to over £150,000 .","[3, 4]",0
"There is a danger in reading back from this figure another stereotype , similar to the Pavlovian ‘ drug addiction/inner city ’ assumed link .","[6, 7]",1
"So here he was , a distinguished public man , also an artist of a kind , stepping obediently through Room I ( French 1880s ) and Room II ( British 1880s and 1890s ) , on a lead grey morning , to the pale grey , classical , quiet place where the bright light shone and sang off pigment so that the phrase , miraculous stuff , seemed merely accurate .","[39, 40]",1
Aesthetes among the novices will by now be thoroughly irritable and complaining that gardens should have as much to do with the soul as with the necessity or not of a washing line or a barbecue pit .,"[32, 33]",0
They would wish to interview every former owner or occupant of Wyvis Hall .,"[4, 5]",0
"she 's started Liam , they 're having a pre-packed school at Durham choir boys , whatever it is , cos he 's from school , apparently the locality of demanding six year olds and under so they and another labouring school","[40, 41]",0
"Well he 's taken us out when they 've been to bloody shop working and come back and I admitted that , but I mean just to go out for an evening .","[11, 12]",1
"The only , the only er thing I complained about with you is , is the butter .","[6, 7]",1
"I know that , but will you make it stick .","[1, 2]",0
"On one level this work deals with a generalised ‘ woman 's experience ’ , yet the metaphorical power of Dorothy Hale 's dress derives from Kahlo 's use of clothing in her own self-portraits .","[5, 6]",1
"In Escape from Childhood ( 1974 ) , John Holt notes that children are , in fact , capable of a great deal more than modern society allows them to be .","[10, 11]",1
That 's getting in the,"[2, 3]",0
Forster 's chuckle was mirthless .,"[2, 3]",0
"Why I 've been , it will be ten months that 's all Rita , ten month it took me to lose six stone , you do n't want to lose that much do you ?","[21, 22]",1
"There can be little doubt that a GIS approach has wide applicability in all sorts of location problems where the goal is to minimize ( rather than , as conventionally , maximize ) accessibility to a population .","[14, 15]",0
I 'll make you some at home got some,"[7, 8]",0
"It was not quite what she envisaged for herself but it had the advantage of being cheap and it went some way towards satisfying Grace , who was convinced that London was a den of iniquity waiting to swallow up her unsuspecting daughter .","[36, 37]",1
"The long back legs of such hunters look highly suitable for running , and as they did so the long tail may have been held erect as a kind of counter-balance ( see p. 116 ) .","[6, 7]",1
"All that counts are the records , a rhythmically unusual Tex-Mex fusion of rock'n'roll and older western elements , pioneering what became the standard pop instrumentation of two guitars , bass and drums .","[30, 31]",0
"Discourses on punishment and dictionary definitions of the term clearly specify the central feature of punishment as being the infliction of pain rather than the loss of liberty per se ( Hudson , 1987 ) .","[25, 26]",1
You only buy cat food if you 've got a cat .,"[8, 9]",0
"She was in first thing , I mean I sent it off that evening she was in first thing the next morning yes that 's fine .","[20, 21]",1
"But some reports have suggested that low zinc levels may lead to problems in pregnancy , from difficult labour to congenital malformations in children .","[17, 18]",0
So in his first major speech as leader in parliament he wasted little time on the customary compliments and warned the government that he intended to play hard .,"[19, 20]",1
"It will continue to be true to its founding principles , available to all and free at the point of delivery , ’ she said .","[8, 9]",1
"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently , can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates .","[1, 2]",1
‘ You 've got to be joking ! ’ he scoffed .,"[3, 4]",0
"‘ Certainly if you bring a literal interpretation to the story , it 's a minefield , ’ Allan Ahlberg says .","[4, 5]",1
"Scaup must be just about the loneliest farm in England , tucked down in the shelter of the hills with Kielder Forest 's dark mass blocking its southward view and the narrowing valley of the burn filling half the sky to the north .","[35, 36]",0
"A number of priority areas were identified , including biotopes of importance for nature conservation , acid deposition and its effects on soils and biotopes and the protection of the environment of the Mediterranean region ( Briggs and Martin 1988 ) .","[17, 18]",0
"We can use the methods described above to elucidate some of these occupations , and get a glimpse , albeit an imperfect one , of the trilobite as it lived .","[17, 18]",1
We should regard negotiations rather as the means by which we could establish formal agreements between our state and Israel .,"[19, 20]",0
I knew you wanted to see how far you could go . ’,"[5, 6]",1
Their maps show clearly an increased propensity for landsliding in the north and west of the UK .,"[11, 12]",0
It is getting quite,"[2, 3]",1
One well known database is Major Hazard Incident Data Service ( MHIDAS ) global industrial hazards database which is currently being developed by the Safety and Reliability Directorate on behalf of the Major Hazards Assessment Unit of the UK Health and Safety Directorate .,"[34, 35]",1
"There the similarity ends , since judging from his writings Bagehot was a roaring snob , whereas judging from his heckles the heckler was not .","[6, 7]",1
To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used .,"[16, 17]",1
"For example , earthquake fault zones can be combined with data on housing density and structural details to predict earthquake damage levels and these data then related to the network model .","[29, 30]",0
"BTP 's enlarged specialist chemicals activities boosted turnover to £60.1million , from £44.8million , in the September half and profit rose to £9.6 million from £5.6 million , including an exceptional £3.1 million , from the Rizzi engineering sale in Italy .","[3, 4]",0
"Without the presence of a lead compound , an engine 's valve seats go unprotected .","[12, 13]",1
"After examining the bathroom , the inspector pointed out that legally one toilet was required for every seven kiddies .","[3, 4]",0
"The researchers , headed by Dr Margaret Klinowska , a Cambridge biologist , and David Goodson , an expert on acoustic engineering at Loughborough University , say new data shows that plastic sound reflectors to fishing nets can warn dolphins of hazards .","[3, 4]",1
"After some preliminary remarks about the Labour party 's support for the police , he went on to outline his opposition to the view of the riots as essentially anti-police outbursts :","[6, 7]",0
"The Sugar House only opens er Thursday , Friday , Saturday .","[1, 2]",0
For a girl at the foreclosure stage the situation is very different .,"[8, 9]",1
"Silk was the meanest , toughest professional he 'd ever known .","[0, 1]",0
"Perhaps a shimmering dry Martini cocktail ( minimum dilution , stirred , not shaken ; and served straight up ) looks even more refreshing , though its effect is that of a silver mallet .","[33, 34]",1
"Of course , one can not be adamant about whether they merit the label ‘ murder ’ , because that is a question of drawing the line between murder and manslaughter , which is not susceptible of any precise resolution .","[26, 27]",1
Madame Mattli demanded .,"[1, 2]",0
Someone might ring . ’,"[2, 3]",1
A much more flexible system which would allow local managers to negotiate local rates — on a national pay spine — is needed .,"[3, 4]",1
"The latest biography now calls him ‘ an outstanding statesman , warrior and man of letters ’ .","[13, 14]",0
"However , the centroids of EDs are available as 100 m grid references and artificial ED ‘ polygons ’ can be created if necessary .","[14, 15]",0
