text,span1,label
‘ I told you — I 've left Mattli .,"[7, 8]",1
Well how come,"[2, 3]",1
And I 'll go in the suit until we reach the ambush point .,"[3, 4]",0
and take and her card and then her folder comes out as you take it .,"[1, 2]",0
"The police driver shot Jamie a look of enquiry which he missed , occupied as he was with guiding Miss Williams back up the hill .","[13, 14]",1
I mean she was in Park Hospital for so long and then she was transferred to a nursing home in Thornton .,"[14, 15]",0
"That proposal , if implemented , would shift almost all the decision-making in homicide cases from the trial to the sentencing stage : the only issue of any consequence in most cases would be the sentence to be imposed , and all the distinctions now drawn at the stage of criminal liability would be reflected in the sentence alone .","[7, 8]",1
"The visual inspiration for the book was the famous advert for Start-rite shoes , showing a small boy and girl walking off down a tree-lined avenue — an innocent image if ever there was one .","[24, 25]",1
"By 1983 residential services were designed with ‘ care in the community ’ in mind , but most were based in specialist settings .","[5, 6]",1
"Political , economic and social issues which arise in conducting Task Analyses are discussed in the context of Job Analysis ( p. 148 ) .","[9, 10]",1
I have looked at the stones .,"[2, 3]",0
"Artists ' impressions show a tram that has more in common with the flat-faced , characterless light trains of the toy-like Docklands Light Railway .","[3, 4]",1
"He would not tell her , this funny bewitching little English girl , that he had come to her first because he could not keep away from her .","[16, 17]",0
But last Saturday Major climbed on to that soapbox in Luton .,"[4, 5]",1
"Well , I seem to recall a London gallery exhibiting a pile of rubbish , which was considered valid art by the proprietors and drew a large attendance .","[9, 10]",1
"From what I remember , they moved most of the rocket manufacture down there so that our bombers could n't get to them .","[20, 21]",1
"The doctors point out in the British Medical Journal that , though crack dependency is not a direct risk factor for Aids , prostitutes ‘ trying to maintain expensive crack habits may be tempted into unsafe sex practices … which in turn may lead to an increase in the spread of Aids ’ .","[2, 3]",1
"A central objective of the post-war welfare state was , indeed , to alleviate the problems of the urban poor , over whom Beveridge 's Five Giants ( Want , Disease , Ignorance , Squalor , and Idleness ) had for so long held sway .","[44, 45]",1
"I mean , it was just the words they were using , I mean oh It makes you cringe , oh and then that er girl oh she 's done quite a few things recently .","[16, 17]",1
"During 1985 this issue was raised once again , though by then the extent of mass unemployment and urban de-industrialization and decay was more stark than it had been in 198l .","[5, 6]",1
"Peter Yeo , who had known this particular juggernaut since he had his first small factory and two stores and dirt under his fingernails from shifting packing-cases personally , was not fazed by the question .","[25, 26]",0
"He sat back and let the DDA give a full report , including the trip to the voodoo ceremony and all that followed .","[12, 13]",0
"Where the end is person- rather than role-oriented — that is , where the end is the development of the human mind and spirit rather than the production of , say , information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .","[38, 39]",1
"formed in the wake of the 1972 Stockholm conference , UNEP soon spawned the Global Environment Monitoring System ( GEMS ) as well as an international register of potentially toxic chemicals and a global network of sources to locate and provide technical , scientific and management information on the environment .","[12, 13]",0
Looking at those lists provides interesting reading and bears out the used-car trade 's view that having a lead-only car could prove to be a liability .,"[21, 22]",0
MANY will take it as a further surrender to Common Market bureaucracy that an inspectorate will soon be established to regulate the smell of farm manure .,"[2, 3]",1
"All was linked to the sense of a new departure , a "" new style "" , a "" new regime in politics "" and a new team at the helm : as well as a new leader , the party had by the middle of 1912 a new Chief Whip , Party Chairman , party treasurer , principal agent , press adviser , and an almost entirely new team of Whips and organizers .","[2, 3]",1
"And he concludes , ‘ of all the warnings that the inner city has to offer for the direction British society is taking , this is perhaps the most sinister ’ .","[22, 23]",1
"Because Edith now Edith was going away for some unknown reason , I do n't know , she must have been going on another holiday anyhow .","[15, 16]",0
Her sole purpose in being there was to meet him and she was content that he should know it .,"[17, 18]",0
"Naturally , to embark on such a step is not necessarily to succeed immediately in realising it .","[15, 16]",0
"He sat back and let the DDA give a full report , including the trip to the voodoo ceremony and all that followed .","[7, 8]",1
She tried to sound nonchalant .,"[1, 2]",0
Five air-monitoring plants had been installed ( he took me to see them ) .,"[8, 9]",0
You 're not supposed to say but,"[5, 6]",0
"In fact there is nothing fixed about such interpretations , because the way the fossils are understood may change over the years , but it is usually some time before new discoveries percolate into the popular presentations .","[16, 17]",0
Several studies in recent papers have shown the effectiveness of GIS in mitigating the effects of major natural hazards .,"[6, 7]",0
The project was controversial and the power station was only permitted providing the smoke was clean and the building did not challenge the visual dominance of St Paul 's .,"[21, 22]",1
They argued that existing maps and digitized files from them are unable to meet these needs at global or regional scale and only remote sensing could help in the short term : the availability of stereometric data from the French SPOT satellite has already led to proposals for automated creation of global digital elevation models with a spatial ( XY ) resolution of about 30 m ( Muller 1989 ) .,"[24, 25]",0
"PLAYING THIS WEEK TONIGHT Bop Brothers Blues Band The plethora of litigation surrounding Blues Brothers lookalikes almost matches that attached to the release of Wired , the unofficial biography of the original brother , John Belushi .","[19, 20]",1
"The faces of the twins , softer editions of her own , turned towards her questioningly then broke into shy smiles .","[17, 18]",1
Some further evidence has come from our use of sentence completion tests with secondary-school pupils as part of our research programme at Chelsea .,"[4, 5]",1
"The market yield , a historic 4¾ p.c. , could return back above 5 p.c. , therefore giving basic-rate taxpayers a real return with the prospect of real growth too .","[17, 18]",1
"In hard hats and protective glasses , we walked past the huge ‘ fume cupboard ’ where the most noxious barrels are opened , and arrived at the vast , closed mouth of the furnace itself .","[8, 9]",0
"Well that 's what I was thinking , perhaps we could go with somebody somewhere .","[11, 12]",0
"Now that buses are no longer designed to enhance the streets they serve , Manchester has a chance to make a fresh start with its trams .","[6, 7]",0
With two-dimensional representations such as maps it remains important to avoid too much homogeneity and provide substructure in the form of main roads and key buildings or other features such as rivers .,"[10, 11]",1
"It was initiated partly in response to the furore caused by Enoch Powell 's 1969 ‘ rivers of blood ’ speech , much as disturbances at the 1976 Notting Hill Carnival prompted further steps on the part of the Department of the Environment — ‘ A riot makes a much bigger impact on government thinking ’ , as Donnison ( 1987 ) has pointed out , ‘ than any amount of earnest and accurate research ’ .","[2, 3]",0
"Whatever the outcome , the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .","[21, 22]",1
"He found himself encouraging , fostering , the scenario illusion .","[1, 2]",1
I 'm gon na play with that and see what,"[4, 5]",1
"He asserts it often enough : ‘ History continually effects totalisations of totalisations , ( I , 15 ) .","[1, 2]",0
"But the concern with overcoming political marginality remained on the sidelines of the main public debate because it questioned the perception of the rioters as driven by irrational , uncivilized , and criminal instincts .","[4, 5]",1
Nor does it contemplate the knock-on consequences for Labour ministers of attempting to implement their programme while rebuilding the governmental machine .,"[11, 12]",0
"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre 's project in the Critique , the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre 's earlier work , that is the existentialist notion of the authentic self and the possibility of choosing one 's own freedom : how to relocate human practice within historical determinism , to reconcile the individual with the social , the idea of agency with that of necessity , or freedom with history ?","[27, 28]",1
What they doing another sponsored slim are they ?,"[4, 5]",0
"Whatever else such a strategy may achieve , it certainly does not manage to produce a situation in which children are politically indistinguishable from adults and it rests on premises which , unless they can be defended , gain nothing for any defence to the charge of arbitrariness .","[36, 37]",1
"Let me chop you that much , you eat up that","[0, 1]",0
"If he can ‘ pick and choose ’ , I suggest , he is not a citizen , he does not have full political status and he is quite distinguishable on these grounds alone from the adults around him who do not have this option .","[4, 5]",1
"The sport is now obliged to find income from the more normal sources of television and sponsorship , to replace his largely unacknowledged private patronage .","[4, 5]",1
Oh yeah ?,"[1, 2]",0
It is a curiously paradoxical foundation uponupon which to build a theory of autonomy .,"[9, 10]",1
"‘ See if you can rustle up a cup of tea for Paula and me , please . ’","[5, 6]",0
"As George Graham indicated upon his side 's accession to the title , they would need more composure and sophistication to match Liverpool in the longer term .","[3, 4]",1
"In short , if life was always harder in the inner cities than elsewhere , and if conditions may temporarily have been alleviated by the impact of the welfare state and rising incomes , the last decade has been widely represented as a period of deterioration .","[31, 32]",1
"In an earlier than expected Commercial Court judgment , Mr Justice Saville found that the members had not produced enough evidence of irregularities in the ‘ LMX spiral ’ , which sends catastrophe risks swirling round the market to stop the usual process of calling on cash deposits to make good syndicate losses .","[12, 13]",1
"All in oh come on , get yourself organised book yourself in and","[3, 4]",1
you know,"[1, 2]",0
Forgotten what it 's called .,"[4, 5]",1
"The back row were swifter to the loose ball , had a clearer idea of what to do with it when they got there , and their impressive half-backs were given every opportunity — which they eagerly took — to control the game .","[30, 31]",1
"and then inside it said got ta make sure you give in any no , let's hope you you get","[19, 20]",0
"It would maximise civilian tactics of resistance and defuse the natural potential for violence , containing and eventually eliminating the marginal but intrusive phenomenon of collaborator activation by Israeli security authorities and collaborator execution by local Palestinians .","[8, 9]",1
The first half of the novel is dominated by the girl 's death from leukaemia .,"[7, 8]",1
"Bracken House , the former home of the Financial Times , became the first candidate and English Heritage then submitted some 70 recommendations to the Department of the Environment ; these included Bankside .","[19, 20]",1
"But she looked briefly down , dazzled by the flowing skin of worked and delicate colour ; the blue and rose tourbillons of the mistral on the sea , the prismatically sliced frosty nimbus round the mysterious squat stacks .","[31, 32]",1
"His difficulty is accompanied by a no doubt symptomatic increasing distrust of universals so that , in championing specificities against them , he seems to give up the attempt to validate the universals — History as Totalization — that originally formed the object of his project .","[17, 18]",0
Take fifty three .,"[0, 1]",1
The major auction houses have moved with the times and have found new ways of selling works which in both form and content would have proved an unstable investment a decade ago .,"[5, 6]",1
"The House of Mattli is expanding from couture into ready-to-wear and one of the big Bristol stores , Taylors , are putting on a show to publicise the fact that they will be stocking the new prêt-è-porter ' , Arlene explained .","[21, 22]",1
"What Sartre needs to demonstrate , therefore , is that if the law of the dialectic works from the individual level , overall it produces nothing less than the intelligibility or the meaning of History as such :","[16, 17]",1
"It swung open at his touch but closing it , as always , was more difficult and he lugged and half lifted it into place and slipped the circle of wire over the gatepost with a familiar sensation of having turned his back on the workaday world and entered country which , no matter how frequent his visits , would always be alien territory .","[40, 41]",1
"Even when the hits start , he 's not content .","[4, 5]",0
aporias — because they seem to be at once the results of a communal enterprise while at the same time bearing witness to the fact that this enterprise never existed except as the inhuman reverse side of two opposed actions in which each aims to destroy the other .,"[43, 44]",1
Suddenly it grew small and poky .,"[2, 3]",0
It seems pity to go to school and not plant bulbs,"[4, 5]",0
Yeah the Stratford Warriors running about every six weeks something like that .,"[4, 5]",1
"I 'm , I 'm going to erm we 'll make that into something American .","[7, 8]",0
And I said to him if you do n't pack it up I 'm gon na get out and walk .,"[16, 17]",0
His own terrible fear and anger had communicated itself to his father and shown him what the better part of valour was : keeping silent .,"[13, 14]",1
Yeah but a a lot of quotes gon na be made to them after are n't there ?,"[10, 11]",1
"The Community Health Team aim was to ensure a place of treatment for children from the earliest possible age , to enable them to develop to their fullest potential .","[24, 25]",0
And I want to eat well and I want to be comfortable and I want to stay in good hotel,"[8, 9]",0
"Even in crimes of violence which leave some permanent physical disfigurement or psychological effects , the victim retains his or her life and , therefore , the possibility of further pleasures and achievements , whereas death is final .","[17, 18]",1
‘ That 's what they used to say about women ’ is not a proof that saying it about a child is false .,"[5, 6]",0
"Straightening up beside the dog , he looked where she was looking , and blinked .","[0, 1]",0
"In spite of his gift to the sport , Keller was anxious not to abuse his status as President and never went to a rowing event unless invited .","[21, 22]",0
"The government will help your son , but he must not say that he killed the white man on purpose .","[3, 4]",0
"‘ If she has vanished , I 'm going to see that solicitor about whether I can get her presumed dead . ’","[17, 18]",1
"A task description which is part of a design process should be fully — documented in terms of the origins of information , the assumptions made and the methods used .","[25, 26]",1
Forster 's radio-projected voice broke into her thoughts .,"[4, 5]",1
That which hath been is now ; and that which is to be hath already been ; and God requireth that which is past .,"[2, 3]",0
Failure to exercise one 's rights may be morally neutral ; failure to carry out one 's duties is not .,"[2, 3]",1
"Or that my mind , which I consider intelligent and creative , is occupied only with sex , violence and car engines ?","[13, 14]",1
"They are based on the idea that criminal behaviour is either inherited or a consequence of unique , individual experiences .","[2, 3]",1
"Though he was always in evidence it was invariably Madame who did all the talking , giving orders , fussing around clients , so that Paula was never quite certain what his role was .","[16, 17]",1
"The burn threads a wild and inhospitable crevice of the hills , where the wind blows cold and the sense of isolation grows with each lonely mile .","[22, 23]",1
"Scattered through the policy review are proposals to : Drastically alter the status and organisation of the Department of Trade and Industry ; Create two departments — a Department of Consumer Affairs , and a Department for Legal Administration ; Create a Department of Environmental Protection within the existing Department of the Environment ; Set up a plethora of new commissions and executive agencies ; Set up a Women 's Ministry .","[10, 11]",0
Erm and one I looked at I could n't believe it .,"[4, 5]",0
"The funding of higher education would become the responsibility of one body , rather than two .","[6, 7]",0
"‘ Someone from the village , you said , ’ Lewis persisted .","[11, 12]",0
"Such techniques include the use of a ‘ risk assessment tool ’ ( RISKAT ) , inputs to which include data on wind direction and speed ; the output of which is a map of calculated risk contours .","[2, 3]",0
‘ They want to show you that they trust you . ’,"[8, 9]",0
"Since many kinds of trilobites co-existed at any one time they were probably occupying different ecological niches , behaving in different ways , corresponding with the wide variation in shape that they show .","[18, 19]",0
He loved the place and he returned every year to play an often small part as umpire of races between undistinguished clubs far below the Olympic standard he was obliged to administer .,"[10, 11]",1
"We decided that Masquerade would sail from the Bahamas to Panama , and thence to the Galapagos where we would find Darwin 's giant tortoises .","[5, 6]",0
"And now my family have offered forty-nine cattle to his family , but the government will not take them to give to his family in England . ’","[17, 18]",0
The approach was collaborative : teachers were invited to work with the team as equal partners in the attempts both to investigate and find solutions to the GIST problem .,"[23, 24]",1
"‘ Take care , ’ said Rufus , and not looking back any more than he had done when they returned from the cemetery , drove off round the town he had got to know so well , over the Stour bridge , into Essex , heading for Halstead and Dunmow and Ongar and London .","[32, 33]",0
"It had been recognized that Liberals had been more adept at handling the press because they were more ready to stoop to newspaper practices , as Sandars had reported in 1909 :","[28, 29]",0
Look !,"[0, 1]",0
I I I I told you to .,"[4, 5]",0
Bristol and West hopes that by arranging collective auctions it will be able to overcome this problem .,"[6, 7]",1
Let us distinguish two cases .,"[2, 3]",0
‘ I do seem to recall something about you offering to help me with the party preparations .,"[3, 4]",0
"you see , cos it 's","[1, 2]",1
Was his whole life affected by what had happened at Ecalpemos ?,"[8, 9]",0
Walter Long proposed Bonar Law .,"[2, 3]",0
‘ What do you make of Rickie ? ’,"[4, 5]",1
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,"[21, 22]",1
"The right-hand half of the room was a well-equipped kitchen with a large gas stove and an Aga , a butcher 's chopping block , a dresser to the right of the door holding an assortment of gleaming pots , and a long working surface with a wooden triangle sheathing her assortment of knives .","[33, 34]",1
"It is also a warning to all hack Tories who think that it is a telling blow against Kinnock to keep on pointing out that he has reversed his opinions about unilateral nuclear disarmament , British membership of the EC , or anything else .","[27, 28]",1
The sales combine items of charm at fairly accessible prices with some rare treasures aimed at big-time collectors .,"[14, 15]",1
"He traced the contours of her face with gentle fingers , outlining the curve of her mouth , stroking her temples .","[1, 2]",0
Well ring her up and see .,"[5, 6]",1
"We shall elaborate on this simple division below but suggest here that the wealth of literature on the former ( see , for instance , Burton et al. 1978 and Perry 1981 ) has yet to be matched by a similar volume of work on the latter .","[2, 3]",0
"Mrs Bottomley is convinced the Tory victory provides the opportunity to entrench the reforms — and to give doctors , nurses and managers the confidence to make them work .","[11, 12]",0
"Annabel was determined to get a grip on herself and do as Scott advised : remember 1965 as the year she stopped having to go to auditions and 1966 as the year in which she blossomed into a successful young New York hostess as she met Andy Warhol , Lenny Bernstein , Baby Jane Holzer , and all the other gossip-columnist fodder .","[2, 3]",0
"The House of Mattli is expanding from couture into ready-to-wear and one of the big Bristol stores , Taylors , are putting on a show to publicise the fact that they will be stocking the new prêt-è-porter ' , Arlene explained .","[5, 6]",1
I mean he wanted,"[3, 4]",0
"Terry phoned up asking what , Tuesday morning about quarter past eight said who was covering .","[15, 16]",1
"Well erm , they , they do n't know whether they can do it or not do they ?","[8, 9]",0
During the early states of the phased evacuation the logistical problem facing the police was the street-by-street warning of the population to make ready for evacuation .,"[11, 12]",1
This woman has come from far away to write about your people .,"[3, 4]",0
"Each of the three long , creamy necks had been cut horizontally : a small triangle of canvas hung downward from each slashed throat .","[10, 11]",0
"Sharing a small spartan room with two other girls — Northerners whose accent Paula found almost incomprehensible and with whom she had nothing in common , making breakfast in the communal kitchen , queuing for the bath , adhering to a strict curfew after which time the doors were locked and bolted — none of these were restrictions Paula had the slightest intention of enduring for long .","[51, 52]",0
This kind of link between GIS and other modelling programs is to be warmly welcomed and parallels work at the NWRRL in linking GIS and air pollution plume models .,"[16, 17]",0
A version of this test of foresight of high probability is used in several other European countries ; it was introduced into English law by the decision in Hyam v.,"[20, 21]",1
The increased importance of standardised informational support for both machines and operators has led to the concept of procedures as a separate design issue within a system ( Fig. 1.30 ) .,"[13, 14]",1
Thomson 's songs contain some of his finest work .,"[3, 4]",1
Yeah it 's just nice to know if there is something wrong,"[6, 7]",0
"When women scientists employ such approaches , and describe their own work , as happened during the VISTA programme , girls are receiving double encouragement .","[14, 15]",0
These reforms will only achieve their objective if accompanied by the implementation of the 1944 Education Act provision for compulsory part- or full-time education or training up to the age of 18 .,"[8, 9]",1
"Now the Marais Poitevin is a pleasantly low-profile tourist attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them : Maillezais , with a huge and rather dull ruined abbey , and Coulon , where I first ate the delicious local version of moules marinieres called mouclade .","[48, 49]",0
"the rain came down and the floods came up and the house on the rocks slid down , but the foolish man built his house upon the sand , the foolish man built his house upon the sand , the foolish man built his house upon the sand and the rain came tumbling down","[51, 52]",1
"And we went down , liked it and that was it .","[5, 6]",0
"In August 1976 a car , containing an IRA gunman , possibly already dead , ploughed onto a pavement and killed three of Mrs Maguire 's children , Joanne , eight , John , two , Andrew , six weeks , leaving one son , Mark , aged seven .","[41, 42]",1
"Once the hammer has fallen , the successful bidder for a house must exchange contracts immediately and pay a deposit .","[4, 5]",1
"When my Helen comes , she 's got ta pay","[7, 8]",0
"Hardly a page goes by without the hapless Francis noticing something which reminds him , improbably , of something else .","[3, 4]",1
"When you 're feeling keen I said , you can do a lot and then","[4, 5]",1
"Would he be found , he mused , a thousand years from then , a dust-covered skeleton ?","[6, 7]",0
"Think later , be about five o'clock or quarter to five , or something like that depends when it 's on , have to come in early if they want to have it with us .","[0, 1]",0
"In Bristol and West 's forthcoming auctions , a set fee of £375 plus VAT will be charged to everyone entering property to sell , with its usual agent 's commission ( about 2 per cent plus VAT ) charged on top when sales are made .","[20, 21]",1
"After they 'd gone , Forster felt the silence physically settle around him .","[10, 11]",1
"The GIST hypothesis was that female under-achievement in science and technology is at least partly socially constructed by the school , an hypothesis based on research evidence as well as critical feminist analysis ( see , for example , Kelly , 1981 ) .","[16, 17]",1
"We do n't want to buy it , we just want the catalogue","[10, 11]",0
"‘ It 's not ethical as they are acting for the landlord , ’ he says .","[8, 9]",1
"But I did n't look , I did n't stop , it was raining so bad Thursday morning and windy that I I went to the market , I cut straight through and went up and Di went to get the paper then he went .","[29, 30]",1
"Their respective positions explain this in part : as ex-Prime Minister and a considerable figure in his own right , Balfour had the confidence to believe in his own judgement even when isolated from the bulk of the party ; as the tertium quid in the recent contest , Law had neither the weight nor the confidence to take such a detached view .","[3, 4]",1
"His hand went out , reached for the submachine gun , his fingers tightening on the stock .","[13, 14]",1
"So he 's had to go in , what did you say ?","[5, 6]",0
By the time he had rallied and got himself together and was thinking of things to say to the police it was too late and they were heading north .,"[7, 8]",1
Erm have you got the purse mummy ?,"[3, 4]",0
"Then there are all those schoolteachers , dons , television producers , writers on arts pages and members of the agitating classes who want a Labour win in order to impose Political Correctness .","[23, 24]",1
"Throughout we should ask ourselves , does this ( whatever is being said ) apply to her ?","[12, 13]",1
we nearly went to see it but we missed .,"[2, 3]",0
"If it is correct that our trilobite lived above the sea bottom , actively swimming in the water , there are certain predictions we can make about its geological occurrence which can be tested by looking in the rocks .","[7, 8]",0
But they think they can run everything from Detroit and that 's the way the organisation is going to be restructured .,"[2, 3]",0
Yeah have n't got to worry .,"[5, 6]",1
"Thing is do n't you find in in this sort of environment if you 've got , you know if they 're nice people you all communicate do n't you ?","[5, 6]",1
"The 1989-90 season , which started this month , brought another new prime-time western series , ABC 's Young Riders , which tells the story of the Pony Express .","[9, 10]",1
"And I warn you , if any of my designs or anything like them turn up in the showroom at the House of Oliver I shall sue — and win the sort of damages that will put your little friend out of business for good .","[29, 30]",0
‘ Ca n't hear you .,"[3, 4]",0
"B AGEHOT 'S phrase comes in a passage in which he appears to propound the dispiriting theory that a politician , if he wants to get anywhere , must appeal to ‘ the average man ’ .","[23, 24]",0
"In an old garden , there may be a fruit tree , or a good bulwark of evergreen laurel or box that , tidied up , could add a dash of venerability to the new garden that will emerge around it .","[27, 28]",1
"‘ I think she 'd do better to understand herself , ’ Ellen said tartly .","[13, 14]",0
"So I said , twentieth of March .","[2, 3]",0
"It is also urging the conference to oppose a motion , supported by the National Union of Mineworkers , to commit a Labour government to abolishing all nuclear power within 15 years .","[7, 8]",1
"You know , I remember him","[4, 5]",0
"When he did n't get any response , he patted the Uzi beside him on the steel floor .","[4, 5]",1
"Once that soapbox came out , Major campaigned as if he would now do and say what he really thought .","[19, 20]",0
Water please .,"[1, 2]",0
‘ Who was feeding you all this information in Germany ? ’ asked the Exec Director .,"[3, 4]",1
"It was but er the market was so low that he decided not to well I do n't think he could get a buyer actually , it 's just stood there so he he he let it out rather than have it stood there with the option for us to buy it but I say now the prices are lower he 's not keen on selling it at that price .","[21, 22]",1
And I 'll just make the rest of the with salad in .,"[4, 5]",0
‘ Are you sure I should n't get a doctor ? ’ she asked .,"[7, 8]",1
"If we consider the environment in the broadest sense , much monitoring of it has been in progress for many years and by an enormous diversity of organizations in the UK ; these include the DoE , the Forestry Commission , the Nature Conservancy , the Health and Safety Executive , local authorities , the component members of the Natural Environment Research Council ( such as the Institute of Terrestrial Ecology and the British Antarctic Survey ) , individuals or research groups in academia , the CEGB , the Friends of the Earth , and UK Centre for Economic and Environmental Development ( CEED ) ( 1989 ) .","[2, 3]",0
"A user may have a deep knowledge of business problems , but knowing little about computers , has no idea how they should be tackled .","[24, 25]",1
"Thus stated , there is no reference to the defendant 's intention or awareness of the risks : the fact that D has chosen to commit rape , robbery , or another serious offence , and has caused death thereby , is held to constitute sufficient moral grounds for placing the killing in the highest category .","[42, 43]",1
And she could n't bear the thought of being sucked back into the ebb tide of loneliness again either .,"[4, 5]",1
"Well Loaded Much talked-about guitar rockers , generally regarded as destined for the bigger stadia of life , unless they self-destruct en route .","[20, 21]",1
"OLDHAM Athletic , who had never beaten a First Division side since they dropped into the Second Division in 1923 , made up for 66 years of not altogether patient waiting with a pulsating victory over the League champions Arsenal at Boundary Park last night .","[6, 7]",1
"Most of the popular books showing the Mesozoic giants in their natural setting portray them wallowing about in swamps flanked by deep vegetation , their bodies largely under water .","[5, 6]",1
"Modern audiences no longer accept plastic bushes , and the southern Californian suburban sprawl means the production companies have to take their horses and cows to locations far away in Arizona or Montana .","[4, 5]",0
"If Holt thinks that this proposal would remove an arbitrary boundary line between adults and children , then he is mistaken .","[2, 3]",0
This furthered his long-term ambition to rule a large ‘ south Slav ’ kingdom when the Ottoman Empire finally collapsed .,"[6, 7]",1
"By allowing an intent to cause grievous bodily harm to suffice for a murder conviction , the law is violating a general principle , turning the most serious of its offences into a constructive crime .","[24, 25]",1
‘ Let's have that cup of tea and you 'll feel better . ’,"[10, 11]",1
"Sarah Morgan was sounding diffident but resolute , and as Morgan opened his mouth to protest in exasperation the doorbell rang .","[3, 4]",0
"It was , he felt , just too difficult to be at home at all , with Claudia in a permanently bitchy mood and both his teenage children taking their cue from her and behaving intolerably .","[4, 5]",1
"In the long hours when there were no customers to show she was expected to lend a hand with some of the unskilled tasks — running errands and making tea , unpicking a seam or a hem , even sewing on a button or a hook and eye when she had been taught the proper way to do it .","[10, 11]",0
You lose the gift which the will would have made .,"[9, 10]",1
I 've got ta be I wo n't actually do it I 'll just come in run a just give it complete customers and and help,"[14, 15]",0
But in their prepared homilies the Pope and the Archbishop addressed quite different problems .,"[10, 11]",1
"I ca n't make the machine go any bloody quicker , well I can , but I so what 's the point in that come and have a look at it and then they said come back and do it when you on the skin , you know the skin bring it forward well it do n't go back , it just gets all tangled .","[57, 58]",0
He had not wanted to come back here .,"[5, 6]",0
"She climbed the stairs to her room , then undressed and went to bed , wetting the pillow with her tears which , held back all day , now flowed unchecked .","[1, 2]",0
"But the policy review nowhere considers the overall effect of the individual changes proposed , or how they might be co-ordinated .","[20, 21]",1
On the other hand you have a whole generation of TV watchers that does n't really know the rules .,"[16, 17]",0
Thus the algal bloom off the Italian Adriatic shore in 1989 is reckoned to have caused the holiday trade and local fisherman losses running into tens if not hundreds of millions of pounds .,"[23, 24]",0
"This has been proved in several places : in some arctic localities it is found with trilobites that lived at great depths in the muds of the Ordovician ocean , while in Canada the same species occurs mixed with the inhabitants of the shallow-water seas , where limestones were accumulating .","[36, 37]",0
"Many American jurisdictions have three degrees of murder — first-degree murder , requiring premeditation , and second- and third-degree murder , covering lesser shades of culpability .","[21, 22]",1
"packing Friday on the way to mum Peter 's mum she told them she 's just in so much pain , she wants it doing so he 's gon na get in , I said , it 's poss that she 'll be in six days and probably off a few weeks after when she gets home it 's operation on her neck and shoulder they 're going to release the nerve they reckon it 's it 's a she told them and do what they will with it .","[80, 81]",0
"Both houses combine elegant early metalwares ( twelfth/thirteenth century ) , bronze vessels with silver inlay — which are expensive — with nineteenth- century imitations , more flashy but in the mid-hundreds .","[2, 3]",1
"All too often , as the experience of many mature applications indicates , technical and data-related matters dominate the system development phase and technically elegant solutions are devised which fail to take enough account of user needs and capabilities .","[31, 32]",0
The mood of the garden will dictate its eventual style .,"[6, 7]",1
Mm our daffodils are coming out nicely .,"[4, 5]",0
"I do n't know whether to ring him tonight , oh it 's too late tonight now .","[6, 7]",0
"The ‘ inner ’ Frida is controlled by modern society far more than the clothed Frida , who often marks her deviation from the norm by defiantly returning the gaze of the viewer .","[6, 7]",1
"Right , what do you think ?","[5, 6]",0
"John Mantley , producer of Gunsmoke for CBS for 11 years , says elements of the old story began to fall apart .","[20, 21]",1
"There is evidence that girls tend to be socialized into adult roles more through their potential of becoming a mother and housewife than through their career ( Douvan and Adelson , 1966 ) .","[8, 9]",0
The problem arises in connection with section 99 which adapts or applies the provisions to cases where an individual rather than the local authority wishes to make the complaint .,"[2, 3]",1
It 's the first time in his career he has n't come out on top .,"[11, 12]",1
"Well I made sure my boss told her , that 's .","[2, 3]",1
"If it is fairly small it may be necessary to describe how to unpack it , fix it into position , connect it to power supplies and start it up .","[16, 17]",0
"Amaldi grew up in a small town in Lombardy , and took his doctorate in physics from Rome at the remarkably early age of 21 .","[11, 12]",1
"It is therefore , Sartre argues , our historical task to make it known , promoting not just the historical process as such , but also the general recognition whereby the plurality of the meanings of individual histories can be seen to combine to make one history , with one meaning — the ‘ Truth of humanity ’ ( I , 822 ) .","[13, 14]",0
"IWOULD agree that male and female stereotypes portrayed in cartoons are equally abhorrent , were it not for the fact that , whilst one pokes fun at a powerful group in society ( men ) , the other perpetuates the oppression of a powerless group ( women ) .","[24, 25]",1
"Deep carpet covered the floors and the stairs swept up to the showrooms and the warren of workrooms beyond , and though the window drapes and furnishings were ever-so-slightly faded , as if they had seen better days , they were of the finest silks and velvets and every corner was swept , polished and cleaned daily so that no single speck of dust , let alone a cobweb , dared show itself .","[8, 9]",1
"Well she 's just heard it , that 's why , but she does n't she does n't say it very much does she ?","[18, 19]",0
‘ Do n't you approve of that ? ’,"[4, 5]",0
But Rufus admitted to himself that the beauties of nature and architecture had never meant much to him .,"[2, 3]",1
He saw and did not see the paintings .,"[5, 6]",0
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,"[6, 7]",1
